search_term,organization_type,handle,display_name,description,follower_count,following_count,posts_count,search_date
University of Cambridge,university,dianecoyle1859.bsky.social,Diane Coyle,"Bennett Professor of Public Policy, University of Cambridge; economist",0,0,0,2024-10-20
