search_term,organization_type,handle,display_name,description,follower_count,following_count,posts_count,search_date
University of Reading,university,edhawkins.bsky.social,Ed Hawkins,"Climate scientist at the National Centre for Atmospheric Science, University of Reading | IPCC AR6 Lead Author | MBE | Warming Stripes: http://www.ShowYourStripes.info | Weather Rescue citizen science initiative: http://www.WeatherRescue.org ",0,0,0,2024-10-20
University of Reading,university,princetonupress.bsky.social,Princeton University Press,Princeton University Press is proud to publish books which inspire brilliant conversations with bold ideas from the world's leading experts.,0,0,0,2024-10-20
