search_term,organization_type,handle,display_name,description,follower_count,following_count,posts_count,search_date
Rosalind Franklin Institute,research_org,nikigervais.bsky.social,Nicole (Niki) Gervais (she/elle/zij),"🇨🇦 in 🇱🇺 Assistant Professor and Rosalind Franklin Fellow in behavioral and cognitive neuroscience at the Groningen Institute for Evolutionary Life Sciences. Studies association between sleep, circadian system and memory through a sex-based lens. ",0,0,0,2024-10-20
Rosalind Franklin Institute,research_org,franklinsystems.bsky.social,Franklin Mechanistic Proteomics,"Focus on developing proteomics technologies so mostly relates to sample prep, MS and LC. Oxford PI (Shabaz Mohammed) seconded to the Rosalind Franklin Institute",0,0,0,2024-10-20
