search_term,organization_type,handle,display_name,description,follower_count,following_count,posts_count,search_date
Cardiff University,university,jaclarner.bsky.social,Jac Larner,"Politics Lecturer Cardiff University & Fellow Edinburgh University.

Political Psychology 🧠 & Public Opinion.

Working on Welsh & Scottish Election Studies",0,0,0,2024-10-20
Cardiff University,university,brionylatter.bsky.social,Briony Latter,"Climate change researcher (public engagement) from a creative background 📷 Freelance & @cast-centre.bsky.social, Cardiff University, Wales/Cymru 🏴󠁧󠁢󠁷󠁬󠁳󠁿 Northern. She/her

www.brionylatter.co.uk",0,0,0,2024-10-20
Cardiff University,university,steveclimate.bsky.social,Steve Westlake,"At Cardiff University researching the effects of leading by example with low-carbon behaviour. Particular interest in politicians, celebrities & CEOs.",0,0,0,2024-10-20
Cardiff University,university,clareparry.bsky.social,Clare Parry,"PhD Candidate, Cardiff University. Ancient Near East, Outreach and Teaching. SHARE with Schools. Musician. She/Her. All views own",0,0,0,2024-10-20
Cardiff University,university,jamtone.bsky.social,The Jim Reaper,"I am the product of everyone I've ever met. 

Amateur epistemologist, Cardiff University. Misinformation research. Ex hack & social media strategy. Old junglists never die, they just get less massive. #AuDHD: chaotic good. 🏴󠁧󠁢󠁷󠁬󠁳󠁿",0,0,0,2024-10-20
Cardiff University,university,drwillperry.bsky.social,William Perry,"Based at Cardiff University's Water Research Institute. Interested in the application of molecular methods in ecology. FSBI Publicity Coordinator, JFB Sr. Editor.",0,0,0,2024-10-20
Cardiff University,university,davidrobertsarch.bsky.social,David Roberts ,"Archaeologist at Cardiff University, directs Teffont Archaeology Project. Views my own not my institution's.",0,0,0,2024-10-20
Cardiff University,university,thepmadden.bsky.social,Peter Madden,"Strategic foresight for urban development with Vivid Futures; Professor of Practice, Future Cities, Cardiff University. Brentford FC & BCWFC fan
www.vividfutures.co.uk ",0,0,0,2024-10-20
Cardiff University,university,hansenmagnusson.bsky.social,Hannes Hansen-Magnusson,"Professor of International Relations | Cardiff University

global governance, polar politics, oceans, IR",0,0,0,2024-10-20
Cardiff University,university,gutorhys.bsky.social,Guto Rhys,"Lecturer (Asst. Prof) at Cardiff University, UK. Research interest include the interface between chemistry and protein design. he/him https://rhyslab.com ",0,0,0,2024-10-20
Cardiff University,university,anjagiudici.bsky.social,Anja Giudici,"Lecturer in Education - Cardiff University
Comparative education politics & history

https://anjagiudici.github.io",0,0,0,2024-10-20
Cardiff University,university,belseylecture.bsky.social,The Catherine Belsey Memorial Lecture,"The Catherine Belsey Memorial Lecture — an annual event at Cardiff University, hosted by the School of English, Communication and Philosophy.",0,0,0,2024-10-20
Cardiff University,university,chris-bear.bsky.social,Chris Bear,"Reader in Human Geography at Cardiff University. Managing Editor, Society and Animals. Weakness for @aberdeenfc.bsky.social.",0,0,0,2024-10-20
Cardiff University,university,edtechie.bsky.social,Martin Weller,"Emeritus Prof at the Open University, living in Cardiff. Professional interests include Educational technology & open education. Fun interests include ice hockey (Cardiff Devils), vinyl, dogs, horror books, walking in Wales. ",0,0,0,2024-10-20
Cardiff University,university,linguistlawyer.com,David Griffin,"American lawyer and linguist interested in the nature of law, pseudolaw, and the semiotics of authority. 
Research Associate at Cardiff University. He/him",0,0,0,2024-10-20
