search_term,organization_type,handle,display_name,description,follower_count,following_count,posts_count,search_date
ESRC,Funders and research programmes,lundieeducation.bsky.social,David Lundie,"Professor of Education, University of Glasgow Dumfries campus. Deputy Editor, British Journal of Religious Education. ESRC Teaching for Digital Citizenship. Templeton Bridging Culture Gaps through Empathy. #TeamRE #UofG #philosophy",0,0,0,2024-10-20
ESRC,Funders and research programmes,behaviourresuk.bsky.social,Behaviour Research UK (BR-UK),"Leadership hub for behavioural research funded by UK Research & Innovation @ESRC. Involving eight Universities & partners in government, charities & business. Join our mailing list ➡ https://www.ed.ac.uk/usher/behavioural-research-uk/join-our-mailing-list",0,0,0,2024-10-20
ESRC,Funders and research programmes,ridavies.bsky.social,Riannon Davies-Parsons,ESRC funded PhD student @ UoN • interested in LGBTQ+ youth identity in digital spaces…and lots of other things 🏳️‍🌈 she/her,0,0,0,2024-10-20
ESRC,Funders and research programmes,emilyhards.bsky.social,Dr Emily Hards,Lecturer & postdoctoral research fellow @UniofBath @ESRC. Researching mental health in young people.,0,0,0,2024-10-20
ESRC,Funders and research programmes,tdonegancross.bsky.social,Toby Donegan-Cross,PhD student (ESRC) at durhamhistory interested in late medieval monasteries. DurhamMEMSA Co-chair. Editor of John's Chronicle.,0,0,0,2024-10-20
ESRC,Funders and research programmes,diarmuiddenneny.bsky.social,Diarmuid Denneny,"Physio, Participation (PAR), co-production, prescriber, pain, psychologically informed, mindfulness, cold water swimming, PhD candidate (ESRC fellowship). Past PPA chair He/him
",0,0,0,2024-10-20
ESRC,Funders and research programmes,mkopcanova.bsky.social,Martina Kopčanová,SGSSS/ESRC PhD student @University of Dundee | (meta)cognition & EEG | 🌻🧠🍄,0,0,0,2024-10-20
ESRC,Funders and research programmes,thesenssdtp.bsky.social,SENSS,ESRC-funded Doctoral Training Partnership of universities across the south and east of England. Find us at https://www.senss.ac.uk/.,0,0,0,2024-10-20
ESRC,Funders and research programmes,cibled.bsky.social,Carla Ibled,ESRC/SeNSS postdoctoral fellow at University of East Anglia,0,0,0,2024-10-20
ESRC,Funders and research programmes,emilymljeffries.bsky.social,Emily Jeffries,"NINEDTP, ESRC PhD Student at Durham Anthropology Department
Researching the Co-Evolution of Storytelling and Cooperation  
Durham | Biology, UEA | Cheshire",0,0,0,2024-10-20
ESRC,Funders and research programmes,williamdance.bsky.social,William Dance,"UKRI PhD student at Lancaster University researching disinformation, deception & manipulation online (fake news) | Senior research associate investigating vaccination discourse at the ESRC Centre for Corpus Approaches to Social Science (CASS).",0,0,0,2024-10-20
ESRC,Funders and research programmes,peternrees.bsky.social,Peter Rees,"Postdoc interested in migration, citizenship and rights. Currently researching migration & cultural heritage @GoldsmithsUoL. Formerly ESRC Fellow 
@InterpolAber",0,0,0,2024-10-20
ESRC,Funders and research programmes,jamoffatt.bsky.social,Jamie Moffatt,"He/Him. ESRC & SeNSS Post-doctoral Fellow, based at Royal Holloway. Interested in the crossroads between virtual reality, embodiment and dissociation.",0,0,0,2024-10-20
ESRC,Funders and research programmes,drdmitrijs.bsky.social,Dmitrijs Kravčenko,"Associate Professor of Business and Management, Director of Entrepreneurship at SSE Riga. Fellow at ESRC DIGIT centre. Podcaster and podcast producer. ",0,0,0,2024-10-20
ESRC,Funders and research programmes,katiehiggins.bsky.social,Katie Higgins,"ESRC New Investigator | Lecturer, Department of Sociological Studies, University of Sheffield | Associate Member, DSPI, University of Oxford",0,0,0,2024-10-20
ESRC,Funders and research programmes,ubdc.bsky.social,Urban Big Data Centre,"Research centre promoting use of Big Data & innovative methods to improve social, economic & environmental well-being in cities. Funded by ESRC & University of Glasgow",0,0,0,2024-10-20
ESRC,Funders and research programmes,scotvoting.bsky.social,Scottish Election Study,"An ESRC-funded academic study of voting in Scotland

👩🏻‍💻 https://scottishelections.ac.uk",0,0,0,2024-10-20
ESRC,Funders and research programmes,martindanka.bsky.social,Martin N. Danka,"PhD student in Biosocial Research at UCL. Research interests include causal inference and psychobiology. Funded by the ESRC, BBSRC, and UCL. 🏳️‍🌈",0,0,0,2024-10-20
ESRC,Funders and research programmes,maxgattie.bsky.social,Max Gattie,ESRC funded PhD researching vestibulocochlear coincidence detection on my project “The role of misidentification of own voice in persistent developmental stuttering”. ,0,0,0,2024-10-20
ESRC,Funders and research programmes,digitcentre.bsky.social,Digital Futures at Work Research Centre,The ESRC-funded Digital Futures at Work Research Centre (Digit) aims to advance our understanding of how digital technologies are reshaping work.,0,0,0,2024-10-20
ESRC,Funders and research programmes,cecanltd.bsky.social,CECAN Ltd,CECAN Ltd is a specialist consultancy offering innovative policy analysis and evaluation approaches to support decision makers working with complex systems. We were spun out of the ESRC-funded research centre CECAN.  ,0,0,0,2024-10-20
ESRC,Funders and research programmes,brexitcouples.bsky.social,Brexit Couples Project,"ESRC-funded project at the University of Bristol and University of Exeter, researching the experiences of UK & EU couples after Brexit.

Are you in a couple with one UK and one EU/EEA/Swiss partner? Contact us

Project website: https://brexitcouples.ac.uk",0,0,0,2024-10-20
ESRC,Funders and research programmes,emma-gordon.bsky.social,Emma Gordon,"Director of Administrative Data Research UK (ADR UK) at ESRC, opening up research access to government data for public good. 
All views my own",0,0,0,2024-10-20
ESRC,Funders and research programmes,huwvasey.bsky.social,Huw Vasey,"Deputy Director 
Economic and Social Research Council (ESRC) | UK Research and Innovation (UKRI)
Social science innovation, impact, business engagement and commercialisation specialist",0,0,0,2024-10-20
ESRC,Funders and research programmes,ord-szymaniak.bsky.social,Paul Ord-Szymaniak ,"ESRC funded PhD Sociology at University of York: death studies, critical algorithm studies, pregnancy loss, biopolitics",0,0,0,2024-10-20
