search_term,organization_type,handle,display_name,description,follower_count,following_count,posts_count,search_date
University of Leeds,university,stevepeers.bsky.social,Steve Peers ,"Professor of EU and Human Rights Law, Royal Holloway University of London. Next book: UK Trade Law after Brexit (OUP, forthcoming)",0,0,0,2024-10-20
University of Leeds,university,edhawkins.bsky.social,Ed Hawkins,"Climate scientist at the National Centre for Atmospheric Science, University of Reading | IPCC AR6 Lead Author | MBE | Warming Stripes: http://www.ShowYourStripes.info | Weather Rescue citizen science initiative: http://www.WeatherRescue.org ",0,0,0,2024-10-20
